VIVIENDA_REF_ID,RADIO_REF_ID,TIPVV,V01,URP,DPTO,PROV,HOGAR_REF_ID,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,PROP,TOTPERS,AGLOMERADO,PERSONA_REF_ID,P01,P02,P03,P05,P06,P07,P12,P08,P09,P10,CONDACT,IX_TOT_
6028152,19500,1,1.0,1,6532,6,5321581,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,5,0,16545728,3,2,11,1,0,1,1,1,2,2,0,5
6028152,19500,1,1.0,1,6532,6,5321581,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,5,0,16545729,3,1,7,1,0,1,1,1,2,2,0,5
6028152,19500,1,1.0,1,6532,6,5321581,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,5,0,16545730,3,1,3,1,0,2,1,3,0,0,0,5
6028273,19500,1,1.0,1,6532,6,5321695,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16546057,1,1,65,1,0,1,1,2,7,1,1,4
6028273,19500,1,1.0,1,6532,6,5321695,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16546058,2,2,55,1,0,1,1,2,4,1,1,4
6028273,19500,1,1.0,1,6532,6,5321695,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16546059,3,2,21,1,0,1,1,1,7,2,3,4
6028273,19500,1,1.0,1,6532,6,5321695,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16546060,6,2,87,1,0,1,2,2,2,1,3,4
6028328,19500,1,1.0,1,6532,6,5321747,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,2,0,16546230,1,1,30,1,0,1,1,2,4,2,1,2
6028328,19500,1,1.0,1,6532,6,5321747,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,2,0,16546231,2,2,26,1,0,1,1,2,6,1,1,2
6028353,19500,1,1.0,1,6532,6,5321773,1,1.0,1,1,1.0,1,1,1,1.0,2.0,3,5,3,5,0,16546317,1,1,40,1,0,1,2,2,4,1,1,5
6028353,19500,1,1.0,1,6532,6,5321773,1,1.0,1,1,1.0,1,1,1,1.0,2.0,3,5,3,5,0,16546318,2,2,37,1,0,1,1,2,4,1,1,5
6028353,19500,1,1.0,1,6532,6,5321773,1,1.0,1,1,1.0,1,1,1,1.0,2.0,3,5,3,5,0,16546319,3,2,19,1,0,1,1,2,7,2,1,5
6028353,19500,1,1.0,1,6532,6,5321773,1,1.0,1,1,1.0,1,1,1,1.0,2.0,3,5,3,5,0,16546320,3,2,14,1,0,1,1,1,3,2,3,5
6028353,19500,1,1.0,1,6532,6,5321773,1,1.0,1,1,1.0,1,1,1,1.0,2.0,3,5,3,5,0,16546321,3,1,5,1,0,2,1,1,1,0,0,5
6028370,19500,1,1.0,1,6532,6,5321791,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,2,1,3,0,16546374,1,1,70,1,0,1,2,2,2,1,3,3
6028370,19500,1,1.0,1,6532,6,5321791,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,2,1,3,0,16546375,2,2,72,1,0,1,2,2,2,1,3,3
6028370,19500,1,1.0,1,6532,6,5321791,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,2,1,3,0,16546376,6,2,89,1,0,1,2,2,2,1,3,3
6028372,19500,1,1.0,1,6532,6,5321793,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,2,0,16546378,1,1,65,1,0,1,1,2,2,1,1,2
6028372,19500,1,1.0,1,6532,6,5321793,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,2,0,16546379,2,2,64,1,0,1,2,2,2,1,1,2
6028402,19500,1,6.0,1,6532,6,5321826,2,4.0,2,1,1.0,1,2,1,1.0,2.0,1,1,4,1,0,16546480,1,2,34,1,0,1,2,2,2,1,1,1
6028429,19500,1,1.0,1,6532,6,5321856,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,5,3,3,0,16546564,1,1,70,1,0,1,1,2,7,2,3,3
6028429,19500,1,1.0,1,6532,6,5321856,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,5,3,3,0,16546565,2,2,64,1,0,1,2,2,6,1,1,3
6028429,19500,1,1.0,1,6532,6,5321856,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,5,3,3,0,16546566,6,2,93,1,0,1,2,2,2,1,3,3
6028470,19500,1,1.0,1,6532,6,5321898,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,1,1,0,16546702,1,1,87,1,0,1,2,2,2,1,3,1
6028501,19500,1,1.0,1,6532,6,5321932,1,1.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16546838,1,2,48,1,0,1,2,2,2,1,2,3
6028501,19500,1,1.0,1,6532,6,5321932,1,1.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16546839,3,1,27,1,0,1,2,1,4,2,3,3
6028501,19500,1,1.0,1,6532,6,5321932,1,1.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16546840,3,2,5,1,0,2,2,1,1,0,0,3
6028564,19500,1,1.0,1,6532,6,5321998,2,5.0,2,1,1.0,1,2,2,1.0,2.0,1,1,1,1,0,16547067,1,1,69,1,0,1,2,2,2,2,3,1
6028565,19500,1,1.0,1,6532,6,5321999,2,5.0,2,1,1.0,1,1,1,1.0,2.0,3,5,1,8,0,16547068,1,1,72,1,0,1,2,2,2,2,3,10
6028565,19500,1,1.0,1,6532,6,5321999,2,5.0,2,1,1.0,1,1,1,1.0,2.0,3,5,1,8,0,16547069,2,2,78,1,0,1,2,2,2,2,3,10
6028565,19500,1,1.0,1,6532,6,5321999,2,5.0,2,1,1.0,1,1,1,1.0,2.0,3,5,1,8,0,16547070,3,1,42,1,0,1,1,2,4,1,1,10
6028565,19500,1,1.0,1,6532,6,5321999,2,5.0,2,1,1.0,1,1,1,1.0,2.0,3,5,1,8,0,16547071,3,2,36,1,0,1,2,2,4,2,2,10
6028565,19500,1,1.0,1,6532,6,5321999,2,5.0,2,1,1.0,1,1,1,1.0,2.0,3,5,1,8,0,16547072,5,2,19,1,0,1,1,2,6,1,1,10
6028565,19500,1,1.0,1,6532,6,5321999,2,5.0,2,1,1.0,1,1,1,1.0,2.0,3,5,1,8,0,16547073,5,1,18,1,0,1,1,2,5,1,1,10
6028565,19500,1,1.0,1,6532,6,5321999,2,5.0,2,1,1.0,1,1,1,1.0,2.0,3,5,1,8,0,16547074,5,1,16,1,0,1,2,1,3,2,3,10
6028565,19500,1,1.0,1,6532,6,5321999,2,5.0,2,1,1.0,1,1,1,1.0,2.0,3,5,1,8,0,16547075,5,1,14,1,0,1,2,1,3,2,3,10
6028565,19500,1,1.0,1,6532,6,5321999,2,5.0,2,1,1.0,1,1,1,1.0,2.0,3,5,1,8,0,16547076,3,2,10,1,0,1,1,1,9,0,0,10
6028565,19500,1,1.0,1,6532,6,5321999,2,5.0,2,1,1.0,1,1,1,1.0,2.0,3,5,1,8,0,16547077,5,1,5,1,0,1,2,1,1,0,0,10
6028648,19500,1,1.0,1,6532,6,5322081,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16547337,1,1,73,1,0,1,2,2,2,2,1,4
6028648,19500,1,1.0,1,6532,6,5322081,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16547338,2,2,68,1,0,1,2,2,2,2,3,4
6028648,19500,1,1.0,1,6532,6,5322081,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16547339,3,1,40,1,0,1,1,2,4,1,1,4
6028648,19500,1,1.0,1,6532,6,5322081,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16547340,3,1,41,1,0,1,2,2,2,1,1,4
6028669,19500,1,1.0,1,6532,6,5322103,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16547410,1,1,31,1,0,1,1,2,6,1,1,2
6028669,19500,1,1.0,1,6532,6,5322103,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16547411,2,2,34,1,0,1,1,2,6,1,1,2
6028158,19500,1,1.0,1,6532,6,5321587,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16545750,1,1,46,1,0,1,1,2,4,1,1,5
6028158,19500,1,1.0,1,6532,6,5321587,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16545751,2,2,53,1,0,1,2,2,4,1,3,5
6028158,19500,1,1.0,1,6532,6,5321587,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16545752,6,2,77,1,0,1,2,2,2,1,3,5
6028158,19500,1,1.0,1,6532,6,5321587,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16545753,3,1,20,1,0,1,1,1,7,2,3,5
6028158,19500,1,1.0,1,6532,6,5321587,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16545754,3,2,22,1,0,1,1,1,7,2,1,5
6028208,19500,1,1.0,1,6532,6,5321638,2,4.0,1,1,1.0,1,1,3,1.0,2.0,2,2,1,4,0,16545893,1,1,51,1,0,1,2,2,2,1,1,4
6028208,19500,1,1.0,1,6532,6,5321638,2,4.0,1,1,1.0,1,1,3,1.0,2.0,2,2,1,4,0,16545894,2,2,51,1,0,1,2,2,2,1,1,4
6028208,19500,1,1.0,1,6532,6,5321638,2,4.0,1,1,1.0,1,1,3,1.0,2.0,2,2,1,4,0,16545895,3,1,27,1,0,1,1,2,2,1,1,4
6028208,19500,1,1.0,1,6532,6,5321638,2,4.0,1,1,1.0,1,1,3,1.0,2.0,2,2,1,4,0,16545896,3,1,21,1,0,1,1,2,4,1,1,4
6028232,19500,1,1.0,1,6532,6,5321656,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16545942,1,1,55,1,0,1,1,2,2,1,1,3
6028232,19500,1,1.0,1,6532,6,5321656,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16545943,6,2,81,1,0,1,2,2,2,1,3,3
6028232,19500,1,1.0,1,6532,6,5321656,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16545944,3,2,23,1,0,1,1,1,6,2,3,3
6028327,19500,1,1.0,1,6532,6,5321746,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,2,0,16546228,1,1,67,1,0,1,1,2,6,1,1,2
6028327,19500,1,1.0,1,6532,6,5321746,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,2,0,16546229,2,2,58,1,0,1,1,2,2,1,3,2
6028383,19500,1,1.0,1,6532,6,5321806,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,8,0,16546418,1,1,38,1,0,1,1,2,4,2,1,10
6028383,19500,1,1.0,1,6532,6,5321806,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,8,0,16546419,3,1,21,1,0,1,1,2,5,2,1,10
6028383,19500,1,1.0,1,6532,6,5321806,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,8,0,16546420,3,2,19,1,0,1,1,2,5,2,2,10
6028383,19500,1,1.0,1,6532,6,5321806,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,8,0,16546421,3,2,17,1,0,1,1,2,5,2,3,10
6028383,19500,1,1.0,1,6532,6,5321806,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,8,0,16546422,3,1,14,1,0,1,1,1,3,2,3,10
6028383,19500,1,1.0,1,6532,6,5321806,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,8,0,16546423,3,2,12,1,0,1,1,1,3,2,0,10
6028383,19500,1,1.0,1,6532,6,5321806,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,8,0,16546424,3,2,8,1,0,1,2,1,2,2,0,10
6028383,19500,1,1.0,1,6532,6,5321806,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,8,0,16546425,3,1,5,1,0,2,2,1,1,0,0,10
6028383,19500,1,1.0,1,6532,6,5321806,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,8,0,16546426,5,2,1,1,0,2,0,0,0,0,0,10
6028383,19500,1,1.0,1,6532,6,5321806,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,8,0,16546427,5,1,0,1,0,2,0,0,0,0,0,10
6028467,19500,1,1.0,1,6532,6,5321893,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16546683,1,2,61,1,0,1,2,3,0,0,3,3
6028467,19500,1,1.0,1,6532,6,5321893,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16546684,2,1,61,1,0,1,2,2,2,1,1,3
6028467,19500,1,1.0,1,6532,6,5321893,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16546685,3,1,37,1,0,1,1,2,4,1,1,3
6028534,19500,1,1.0,1,6532,6,5321964,1,1.0,1,1,1.0,1,1,1,2.0,1.0,3,3,4,1,0,16546933,1,1,83,1,0,1,2,2,2,2,3,1
6028579,19500,1,1.0,1,6532,6,5322012,1,5.0,1,1,1.0,1,1,1,2.0,2.0,2,3,1,3,0,16547123,1,1,62,1,0,1,2,2,2,2,1,3
6028579,19500,1,1.0,1,6532,6,5322012,1,5.0,1,1,1.0,1,1,1,2.0,2.0,2,3,1,3,0,16547124,2,2,57,1,0,1,2,2,4,2,3,3
6028579,19500,1,1.0,1,6532,6,5322012,1,5.0,1,1,1.0,1,1,1,2.0,2.0,2,3,1,3,0,16547125,3,1,32,1,0,1,2,2,9,0,3,3
6028600,19500,1,1.0,1,6532,6,5322032,1,5.0,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,0,16547198,1,1,59,1,0,1,2,2,2,1,3,1
6028636,19500,1,1.0,1,6532,6,5322067,1,4.0,1,1,2.0,1,1,3,1.0,2.0,3,3,1,3,0,16547301,1,2,47,1,0,1,2,2,4,2,1,3
6028636,19500,1,1.0,1,6532,6,5322067,1,4.0,1,1,2.0,1,1,3,1.0,2.0,3,3,1,3,0,16547302,2,1,49,1,0,1,1,2,6,2,1,3
6028636,19500,1,1.0,1,6532,6,5322067,1,4.0,1,1,2.0,1,1,3,1.0,2.0,3,3,1,3,0,16547303,3,2,17,1,0,1,1,1,4,2,3,3
6028137,19500,1,1.0,1,6532,6,5321566,2,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,4,0,16545684,1,1,41,1,0,1,1,2,4,1,1,4
6028137,19500,1,1.0,1,6532,6,5321566,2,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,4,0,16545685,2,2,32,1,0,1,1,2,4,2,3,4
6028137,19500,1,1.0,1,6532,6,5321566,2,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,4,0,16545686,3,1,13,1,0,1,1,1,3,2,0,4
6028137,19500,1,1.0,1,6532,6,5321566,2,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,4,0,16545687,3,2,10,1,0,1,1,1,2,2,0,4
6028160,19500,1,1.0,1,6532,6,5321589,4,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,5,0,16545757,1,1,34,1,0,1,2,2,2,1,3,5
6028160,19500,1,1.0,1,6532,6,5321589,4,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,5,0,16545758,2,2,31,1,0,1,2,2,4,2,1,5
6028160,19500,1,1.0,1,6532,6,5321589,4,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,5,0,16545759,3,2,14,1,0,1,1,1,4,2,3,5
6028160,19500,1,1.0,1,6532,6,5321589,4,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,5,0,16545760,3,2,11,1,0,1,1,1,2,2,0,5
6028160,19500,1,1.0,1,6532,6,5321589,4,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,5,0,16545761,3,1,5,1,0,2,2,1,1,0,0,5
6028174,19500,1,1.0,1,6532,6,5321604,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,4,0,16545798,1,1,48,1,0,1,1,2,7,1,1,4
6028174,19500,1,1.0,1,6532,6,5321604,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,4,0,16545799,2,2,48,1,0,1,1,2,7,1,1,4
6028174,19500,1,1.0,1,6532,6,5321604,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,4,0,16545800,3,1,21,1,0,1,1,1,6,2,3,4
6028174,19500,1,1.0,1,6532,6,5321604,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,4,0,16545801,3,2,16,1,0,1,1,1,5,2,3,4
6028184,19500,1,1.0,1,6532,6,5321614,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16545830,1,1,59,1,0,1,1,2,4,1,1,4
6028184,19500,1,1.0,1,6532,6,5321614,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16545831,2,2,52,1,0,1,1,2,4,1,1,4
6028184,19500,1,1.0,1,6532,6,5321614,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16545832,3,2,21,1,0,1,1,1,7,2,1,4
6028184,19500,1,1.0,1,6532,6,5321614,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16545833,3,2,17,1,0,1,1,1,5,2,3,4
6028319,19500,1,1.0,1,6532,6,5321739,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16546205,1,1,81,1,0,1,2,2,2,2,3,2
6028319,19500,1,1.0,1,6532,6,5321739,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16546206,2,2,73,1,0,1,2,2,2,1,3,2
6028326,19500,1,1.0,1,6532,6,5321745,1,2.0,1,1,1.0,1,1,1,1.0,1.0,1,2,1,2,0,16546226,1,1,82,1,0,1,2,2,2,1,3,2
6028326,19500,1,1.0,1,6532,6,5321745,1,2.0,1,1,1.0,1,1,1,1.0,1.0,1,2,1,2,0,16546227,2,2,77,1,0,1,2,2,2,1,3,2
6028356,19500,1,1.0,1,6532,6,5321776,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16546329,1,1,74,1,0,1,2,2,2,1,1,3
6028356,19500,1,1.0,1,6532,6,5321776,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16546330,2,2,62,1,0,1,2,2,2,2,1,3
6028356,19500,1,1.0,1,6532,6,5321776,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16546331,5,2,19,1,0,1,2,2,5,2,1,3
6028419,19500,1,1.0,1,6532,6,5321845,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,5,0,16546525,1,1,43,1,0,1,1,2,4,1,1,5
6028419,19500,1,1.0,1,6532,6,5321845,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,5,0,16546526,2,2,41,1,0,1,1,1,4,2,1,5
6028419,19500,1,1.0,1,6532,6,5321845,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,5,0,16546527,3,1,17,1,0,1,1,1,5,2,3,5
6028419,19500,1,1.0,1,6532,6,5321845,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,5,0,16546528,3,2,12,1,0,1,1,1,4,2,0,5
6028419,19500,1,1.0,1,6532,6,5321845,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,5,0,16546529,3,1,10,1,0,1,1,1,2,2,0,5
6028608,19500,1,1.0,1,6532,6,5322040,1,5.0,1,1,1.0,1,1,1,1.0,2.0,2,3,1,2,0,16547226,1,2,64,1,0,1,2,2,6,1,3,2
6028608,19500,1,1.0,1,6532,6,5322040,1,5.0,1,1,1.0,1,1,1,1.0,2.0,2,3,1,2,0,16547227,3,2,26,1,0,1,1,2,4,2,1,2
6028640,19500,1,1.0,1,6532,6,5322073,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,4,4,2,0,16547316,1,1,68,1,0,1,2,2,2,2,3,2
6028640,19500,1,1.0,1,6532,6,5322073,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,4,4,2,0,16547317,2,2,66,1,0,1,2,2,2,1,3,2
6028641,19500,1,1.0,1,6532,6,5322074,2,4.0,2,1,1.0,1,1,1,1.0,2.0,2,4,1,2,0,16547318,1,2,70,1,0,1,2,2,2,2,3,2
6028641,19500,1,1.0,1,6532,6,5322074,2,4.0,2,1,1.0,1,1,1,1.0,2.0,2,4,1,2,0,16547319,3,1,45,1,0,1,2,2,4,2,3,2
6028645,19500,1,1.0,1,6532,6,5322078,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16547329,1,1,69,1,0,1,2,2,2,1,3,3
6028645,19500,1,1.0,1,6532,6,5322078,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16547330,2,2,60,1,0,1,2,2,2,1,1,3
6028645,19500,1,1.0,1,6532,6,5322078,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16547331,3,1,26,1,0,1,2,2,4,2,1,3
6028177,19500,1,1.0,1,6532,6,5321607,1,2.0,1,1,1.0,1,1,1,1.0,2.0,2,2,1,3,0,16545806,1,2,59,1,0,1,2,2,4,1,1,3
6028177,19500,1,1.0,1,6532,6,5321607,1,2.0,1,1,1.0,1,1,1,1.0,2.0,2,2,1,3,0,16545807,3,1,34,1,0,1,1,2,4,2,1,3
6028177,19500,1,1.0,1,6532,6,5321607,1,2.0,1,1,1.0,1,1,1,1.0,2.0,2,2,1,3,0,16545808,3,2,34,1,0,1,1,2,4,2,1,3
6028265,19500,1,1.0,1,6532,6,5321685,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16546029,1,1,52,1,0,1,2,2,2,1,3,3
6028265,19500,1,1.0,1,6532,6,5321685,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16546030,2,2,50,1,0,1,1,2,4,1,1,3
6028265,19500,1,1.0,1,6532,6,5321685,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16546031,3,1,26,1,0,1,1,2,4,1,1,3
6028359,19500,1,1.0,1,6532,6,5321779,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,4,3,0,16546343,1,1,29,1,0,1,2,2,2,2,1,3
6028359,19500,1,1.0,1,6532,6,5321779,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,4,3,0,16546344,2,2,39,1,0,1,1,2,4,2,3,3
6028359,19500,1,1.0,1,6532,6,5321779,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,4,3,0,16546345,3,2,2,1,0,2,0,0,0,0,0,3
6028360,19500,1,1.0,1,6532,6,5321780,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,9,1,4,0,16546346,1,1,55,1,0,1,1,2,2,1,1,4
6028360,19500,1,1.0,1,6532,6,5321780,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,9,1,4,0,16546347,2,2,52,1,0,1,1,2,6,1,1,4
6028360,19500,1,1.0,1,6532,6,5321780,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,9,1,4,0,16546348,3,2,23,1,0,1,1,1,7,2,2,4
6028360,19500,1,1.0,1,6532,6,5321780,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,9,1,4,0,16546349,3,1,10,1,0,1,1,1,2,2,0,4
6028492,19500,1,1.0,1,6532,6,5321922,1,2.0,2,1,1.0,1,1,1,1.0,2.0,2,2,1,3,0,16546792,1,2,45,1,0,1,2,2,2,1,1,3
6028492,19500,1,1.0,1,6532,6,5321922,1,2.0,2,1,1.0,1,1,1,1.0,2.0,2,2,1,3,0,16546793,2,1,59,1,0,1,2,2,2,2,1,3
6028492,19500,1,1.0,1,6532,6,5321922,1,2.0,2,1,1.0,1,1,1,1.0,2.0,2,2,1,3,0,16546794,3,1,8,1,0,1,1,1,2,2,0,3
6028504,19500,1,1.0,1,6532,6,5321935,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,1,0,16546846,1,2,73,1,0,1,2,2,2,1,1,1
6028541,19500,1,1.0,1,6532,6,5321971,1,5.0,1,1,1.0,1,1,1,1.0,1.0,5,7,1,8,0,16546954,1,1,63,1,0,1,2,2,2,1,3,8
6028541,19500,1,1.0,1,6532,6,5321971,1,5.0,1,1,1.0,1,1,1,1.0,1.0,5,7,1,8,0,16546955,2,2,57,1,0,1,2,2,2,1,3,8
6028541,19500,1,1.0,1,6532,6,5321971,1,5.0,1,1,1.0,1,1,1,1.0,1.0,5,7,1,8,0,16546956,3,1,36,1,0,1,2,2,6,1,1,8
6028541,19500,1,1.0,1,6532,6,5321971,1,5.0,1,1,1.0,1,1,1,1.0,1.0,5,7,1,8,0,16546957,3,2,29,1,0,1,2,1,4,2,3,8
6028541,19500,1,1.0,1,6532,6,5321971,1,5.0,1,1,1.0,1,1,1,1.0,1.0,5,7,1,8,0,16546958,4,1,29,1,0,1,2,2,4,2,1,8
6028541,19500,1,1.0,1,6532,6,5321971,1,5.0,1,1,1.0,1,1,1,1.0,1.0,5,7,1,8,0,16546959,5,1,14,1,0,1,1,1,3,2,1,8
6028541,19500,1,1.0,1,6532,6,5321971,1,5.0,1,1,1.0,1,1,1,1.0,1.0,5,7,1,8,0,16546960,5,1,6,1,0,1,2,1,3,2,0,8
6028541,19500,1,1.0,1,6532,6,5321971,1,5.0,1,1,1.0,1,1,1,1.0,1.0,5,7,1,8,0,16546961,5,1,3,1,0,2,2,1,1,0,0,8
6028552,19500,1,1.0,1,6532,6,5321986,1,5.0,1,1,1.0,1,1,1,2.0,1.0,3,4,6,3,0,16547033,1,2,24,1,0,1,1,2,5,2,3,3
6028552,19500,1,1.0,1,6532,6,5321986,1,5.0,1,1,1.0,1,1,1,2.0,1.0,3,4,6,3,0,16547034,2,1,23,1,0,1,1,2,5,2,1,3
6028552,19500,1,1.0,1,6532,6,5321986,1,5.0,1,1,1.0,1,1,1,2.0,1.0,3,4,6,3,0,16547035,3,2,2,1,0,2,0,0,0,0,0,3
6028601,19500,1,1.0,1,6532,6,5322033,1,5.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,6,0,16547199,1,1,49,1,0,1,1,2,4,2,1,6
6028601,19500,1,1.0,1,6532,6,5322033,1,5.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,6,0,16547200,2,2,46,1,0,1,1,2,4,1,1,6
6028601,19500,1,1.0,1,6532,6,5322033,1,5.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,6,0,16547201,3,1,26,1,0,1,1,2,7,1,1,6
6028601,19500,1,1.0,1,6532,6,5322033,1,5.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,6,0,16547202,3,2,25,1,0,1,1,2,6,1,1,6
6028601,19500,1,1.0,1,6532,6,5322033,1,5.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,6,0,16547203,3,2,14,1,0,1,1,1,4,2,3,6
6028601,19500,1,1.0,1,6532,6,5322033,1,5.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,6,0,16547204,5,1,7,1,0,1,1,1,3,2,0,6
6028605,19500,1,1.0,1,6532,6,5322037,1,5.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16547217,1,2,49,1,0,1,2,2,2,1,1,4
6028605,19500,1,1.0,1,6532,6,5322037,1,5.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16547218,3,1,27,1,0,1,1,1,4,2,1,4
